source,line,key,line_sha256,status,replacement,evidence,decision
owtf/data/conf/resources.cfg,527,LaunchExploit_WINDOWS_BROWSER,0e3bda0785740dcbfd5dd1ea5cfa3f48eaa51fa545c1e5a6d54588e78557965e,removed,Generic DoS/exploit launcher retired,docs/architecture/plugin-support-decisions.csv,Resource belongs to a rejected launcher; command is not retained.
owtf/data/conf/resources.cfg,528,LaunchExploit_WINDOWS_BROWSER,50c1191f4a4cb28ff3d75c74a3a117b8b492e69fde85ee15b6066d8a155dd869,removed,Generic DoS/exploit launcher retired,docs/architecture/plugin-support-decisions.csv,Resource belongs to a rejected launcher; command is not retained.
owtf/data/conf/resources.cfg,529,LaunchExploit_WINDOWS_BROWSER,dc75aa493449a28d9d0a2e42812ea0da37584041b6a9ad83481fbab96739b512,removed,Generic DoS/exploit launcher retired,docs/architecture/plugin-support-decisions.csv,Resource belongs to a rejected launcher; command is not retained.
owtf/data/conf/resources.cfg,530,LaunchExploit_WINDOWS_BROWSER,f5df3e306691d556de514497d302cbf0b79eca8b56772bfc2e9eca35c144f026,removed,Generic DoS/exploit launcher retired,docs/architecture/plugin-support-decisions.csv,Resource belongs to a rejected launcher; command is not retained.
owtf/data/conf/resources.cfg,531,LaunchExploit_WINDOWS_BROWSER,eb958297e8e065f855da857962aca40ab76d4668bcbf3b47b6c73bf683463877,removed,Generic DoS/exploit launcher retired,docs/architecture/plugin-support-decisions.csv,Resource belongs to a rejected launcher; command is not retained.
owtf/data/conf/resources.cfg,532,LaunchExploit_WINDOWS_BROWSER,5a5f1466bf73add3808e49f5bd68e7391a0eb7c05f7820c6832366f8c7c770d1,removed,Generic DoS/exploit launcher retired,docs/architecture/plugin-support-decisions.csv,Resource belongs to a rejected launcher; command is not retained.
owtf/data/conf/resources.cfg,533,LaunchExploit_WINDOWS_BROWSER,8baf9466a0e7024dbe8f00ee205a44fb9f54af30904870bd4a0dfe71aad82c62,removed,Generic DoS/exploit launcher retired,docs/architecture/plugin-support-decisions.csv,Resource belongs to a rejected launcher; command is not retained.
owtf/data/conf/resources.cfg,534,LaunchExploit_WINDOWS_BROWSER,6a87dd60c1fd5aa9614b902033a38d5a29d929f28d9ff96b6d4bf817558f6bf2,removed,Generic DoS/exploit launcher retired,docs/architecture/plugin-support-decisions.csv,Resource belongs to a rejected launcher; command is not retained.
owtf/data/conf/resources.cfg,535,LaunchExploit_WINDOWS_BROWSER,17f0ac5661442e2f1fb129fd0dba8631dc044010b07e6fbb2bbee7227f372cf4,removed,Generic DoS/exploit launcher retired,docs/architecture/plugin-support-decisions.csv,Resource belongs to a rejected launcher; command is not retained.
owtf/data/conf/resources.cfg,536,LaunchExploit_WINDOWS_BROWSER,35a32e6e9a2d964556f052dcf9954f761125b7f08d73cc739df63cb8683b1f69,removed,Generic DoS/exploit launcher retired,docs/architecture/plugin-support-decisions.csv,Resource belongs to a rejected launcher; command is not retained.
owtf/data/conf/resources.cfg,537,LaunchExploit_WINDOWS_BROWSER,15b99ee5b03012c3fae1bcdbb167af4dd5809137620e98da3338457e12c46077,removed,Generic DoS/exploit launcher retired,docs/architecture/plugin-support-decisions.csv,Resource belongs to a rejected launcher; command is not retained.
owtf/data/conf/resources.cfg,538,LaunchExploit_WINDOWS_BROWSER,b6a6925bf2c5efd5634abcca07fa35e2c55e0ff262f74480b821147680af311a,removed,Generic DoS/exploit launcher retired,docs/architecture/plugin-support-decisions.csv,Resource belongs to a rejected launcher; command is not retained.
owtf/data/conf/resources.cfg,539,LaunchExploit_WINDOWS_BROWSER,0762eb8fff826c3d8d28dab870e6c7788a4d87f16645e1519fe6ea5820d5d24a,removed,Generic DoS/exploit launcher retired,docs/architecture/plugin-support-decisions.csv,Resource belongs to a rejected launcher; command is not retained.
owtf/data/conf/resources.cfg,540,LaunchExploit_WINDOWS_BROWSER,b11d4bbab8681813e136a405b04bdf41c96fccaba5e6f3579363064ecb489d87,removed,Generic DoS/exploit launcher retired,docs/architecture/plugin-support-decisions.csv,Resource belongs to a rejected launcher; command is not retained.
owtf/data/conf/resources.cfg,541,LaunchExploit_WINDOWS_BROWSER,25970bfb7cc0527115762744f5e6c07cad63aaf157e9ae5ad16d03d6563da4f5,removed,Generic DoS/exploit launcher retired,docs/architecture/plugin-support-decisions.csv,Resource belongs to a rejected launcher; command is not retained.
owtf/data/conf/resources.cfg,542,LaunchExploit_WINDOWS_BROWSER,1ac7665e0f159cc3f6a8521c1a7af26a7f1d2e4142b09fb8eba2a68f2319e17c,removed,Generic DoS/exploit launcher retired,docs/architecture/plugin-support-decisions.csv,Resource belongs to a rejected launcher; command is not retained.
owtf/data/conf/resources.cfg,543,LaunchExploit_WINDOWS_BROWSER,f88249bad11e068348f33b22c22083c60733a4d031da271f7c6725a9de88a4b6,removed,Generic DoS/exploit launcher retired,docs/architecture/plugin-support-decisions.csv,Resource belongs to a rejected launcher; command is not retained.
owtf/data/conf/resources.cfg,544,LaunchExploit_WINDOWS_BROWSER,ffedb599de8d338450b7525c62dbd2c67d6114c74a4a0fef8654aac5359a189f,removed,Generic DoS/exploit launcher retired,docs/architecture/plugin-support-decisions.csv,Resource belongs to a rejected launcher; command is not retained.
owtf/data/conf/resources.cfg,545,LaunchExploit_WINDOWS_BROWSER,741a1e6ed3fdd1bd716c6759be7be801740e70b55569f88f6623e223ac6616d0,removed,Generic DoS/exploit launcher retired,docs/architecture/plugin-support-decisions.csv,Resource belongs to a rejected launcher; command is not retained.
owtf/data/conf/resources.cfg,546,LaunchExploit_WINDOWS_BROWSER,835911951c0b98e48877737b5c1676796bfdd07373e3f2cd575039b74497b7f6,removed,Generic DoS/exploit launcher retired,docs/architecture/plugin-support-decisions.csv,Resource belongs to a rejected launcher; command is not retained.
owtf/data/conf/resources.cfg,547,LaunchExploit_WINDOWS_BROWSER,e4841f71ffe4b155575b006e400bf814a053d5c4497231bf8f07ba6391fc7c92,removed,Generic DoS/exploit launcher retired,docs/architecture/plugin-support-decisions.csv,Resource belongs to a rejected launcher; command is not retained.
owtf/data/conf/resources.cfg,548,LaunchExploit_WINDOWS_BROWSER,d42273dec9aa7e07eb53566b16fb4db4a43b407403844a53c222f77a4c79809f,removed,Generic DoS/exploit launcher retired,docs/architecture/plugin-support-decisions.csv,Resource belongs to a rejected launcher; command is not retained.
owtf/data/conf/resources.cfg,549,LaunchExploit_WINDOWS_BROWSER,f9bf3c234a618a18bc5fcd82a2666c98cf1084ec8152781b147ef380c356df51,removed,Generic DoS/exploit launcher retired,docs/architecture/plugin-support-decisions.csv,Resource belongs to a rejected launcher; command is not retained.
owtf/data/conf/resources.cfg,550,LaunchExploit_WINDOWS_BROWSER,2c3e45d4cf5b8e1efc9ac3cc2563bab546a3edfbc5634c426bc26be52914606a,removed,Generic DoS/exploit launcher retired,docs/architecture/plugin-support-decisions.csv,Resource belongs to a rejected launcher; command is not retained.
owtf/data/conf/resources.cfg,551,LaunchExploit_WINDOWS_BROWSER,0ef82735aa05bcb4cc4c36760c58052fe1ab181d5f80e9f9bd41822e9fa96f39,removed,Generic DoS/exploit launcher retired,docs/architecture/plugin-support-decisions.csv,Resource belongs to a rejected launcher; command is not retained.
owtf/data/conf/resources.cfg,552,LaunchExploit_WINDOWS_BROWSER,1cc04c173916f883aeeb6cac950c47d8c62f3ecf3a3c4bedebcd1b5b0b3a50e9,removed,Generic DoS/exploit launcher retired,docs/architecture/plugin-support-decisions.csv,Resource belongs to a rejected launcher; command is not retained.
owtf/data/conf/resources.cfg,553,LaunchExploit_WINDOWS_BROWSER,e5ca03af7806f7628fd3d84a17f3ef2058d4ad5f50f5b241395ba3d6c2326e13,removed,Generic DoS/exploit launcher retired,docs/architecture/plugin-support-decisions.csv,Resource belongs to a rejected launcher; command is not retained.
owtf/data/conf/resources.cfg,554,LaunchExploit_WINDOWS_BROWSER,18305eacf3e09ae40f3bdd43c423a927d215e56f49225afb9bf4f4eb19f62336,removed,Generic DoS/exploit launcher retired,docs/architecture/plugin-support-decisions.csv,Resource belongs to a rejected launcher; command is not retained.
owtf/data/conf/resources.cfg,555,LaunchExploit_WINDOWS_BROWSER,0c793f2529dbf19d868b76596b759771875de348676f3a89b4194e8499f5e69c,removed,Generic DoS/exploit launcher retired,docs/architecture/plugin-support-decisions.csv,Resource belongs to a rejected launcher; command is not retained.
owtf/data/conf/resources.cfg,556,LaunchExploit_WINDOWS_BROWSER,a9a5eed38f2ca545d63e797d856e500cb23f13c1c39ee30e0dfd29c5b84af45f,removed,Generic DoS/exploit launcher retired,docs/architecture/plugin-support-decisions.csv,Resource belongs to a rejected launcher; command is not retained.
owtf/data/conf/resources.cfg,557,LaunchExploit_WINDOWS_BROWSER,187284629926c81f280bfde6d9d378e395f6f8ce6a2b4396837dc0325bcbbf32,removed,Generic DoS/exploit launcher retired,docs/architecture/plugin-support-decisions.csv,Resource belongs to a rejected launcher; command is not retained.
owtf/data/conf/resources.cfg,558,LaunchExploit_WINDOWS_BROWSER,807461a80bf8e1e9cdf05ecb16a84984ba8d04b1a0d8b8b707c9ec468c294a3f,removed,Generic DoS/exploit launcher retired,docs/architecture/plugin-support-decisions.csv,Resource belongs to a rejected launcher; command is not retained.
owtf/data/conf/resources.cfg,559,LaunchExploit_WINDOWS_BROWSER,6b214595f00cc427663da2c8a2f48c3d357dbde109ff6e9a2487e879762b3cbe,removed,Generic DoS/exploit launcher retired,docs/architecture/plugin-support-decisions.csv,Resource belongs to a rejected launcher; command is not retained.
owtf/data/conf/resources.cfg,560,LaunchExploit_WINDOWS_BROWSER,882048359ce03f2cb7ccc0f494c34b50024ac85a084e8417b29d888d887c3310,removed,Generic DoS/exploit launcher retired,docs/architecture/plugin-support-decisions.csv,Resource belongs to a rejected launcher; command is not retained.
owtf/data/conf/resources.cfg,561,LaunchExploit_WINDOWS_BROWSER,98fe54cba98dccebfe2a43c31969cf289a918a1532a59381c2ec59baa70a4907,removed,Generic DoS/exploit launcher retired,docs/architecture/plugin-support-decisions.csv,Resource belongs to a rejected launcher; command is not retained.
owtf/data/conf/resources.cfg,562,LaunchExploit_WINDOWS_BROWSER,006665d2ad5a06535cb74014daa117c2394748b4de6e12086ccc2a0169f149fe,removed,Generic DoS/exploit launcher retired,docs/architecture/plugin-support-decisions.csv,Resource belongs to a rejected launcher; command is not retained.
owtf/data/conf/resources.cfg,563,LaunchExploit_WINDOWS_BROWSER,9743fce3730a35f4517d57e1a8b5d551a9110cf00ed77642afa746ad668a4ecb,removed,Generic DoS/exploit launcher retired,docs/architecture/plugin-support-decisions.csv,Resource belongs to a rejected launcher; command is not retained.
owtf/data/conf/resources.cfg,564,LaunchExploit_WINDOWS_BROWSER,ec4e07b51408b9237a10b7072ae86e326a9c2412a053fc56a283c90f1a4506ce,removed,Generic DoS/exploit launcher retired,docs/architecture/plugin-support-decisions.csv,Resource belongs to a rejected launcher; command is not retained.
owtf/data/conf/resources.cfg,565,LaunchExploit_WINDOWS_BROWSER,0880750df9bce8cd176ad537eee59c8d18cd9a16a570e22c4a4e5aa965c92171,removed,Generic DoS/exploit launcher retired,docs/architecture/plugin-support-decisions.csv,Resource belongs to a rejected launcher; command is not retained.
owtf/data/conf/resources.cfg,566,LaunchExploit_WINDOWS_BROWSER,15f77e48a35fb2bcbf67d0395a9724365212869d1d3c6b9f6efc1626cdf010d8,removed,Generic DoS/exploit launcher retired,docs/architecture/plugin-support-decisions.csv,Resource belongs to a rejected launcher; command is not retained.
owtf/data/conf/resources.cfg,567,LaunchExploit_WINDOWS_BROWSER,00aae8447d36cafd63a0bf2444ecf14093bae5e3e7deb6f2324455e89ee60854,removed,Generic DoS/exploit launcher retired,docs/architecture/plugin-support-decisions.csv,Resource belongs to a rejected launcher; command is not retained.
owtf/data/conf/resources.cfg,568,LaunchExploit_WINDOWS_BROWSER,1daa0b156b17c1b8378139ab1e095fb9229c6bebf735ff16c836721589125a0d,removed,Generic DoS/exploit launcher retired,docs/architecture/plugin-support-decisions.csv,Resource belongs to a rejected launcher; command is not retained.
owtf/data/conf/resources.cfg,569,LaunchExploit_WINDOWS_BROWSER,e28ff641a444249eaedf0603d723b265d6480923ba55ababc027103c1e00943c,removed,Generic DoS/exploit launcher retired,docs/architecture/plugin-support-decisions.csv,Resource belongs to a rejected launcher; command is not retained.
owtf/data/conf/resources.cfg,570,LaunchExploit_WINDOWS_BROWSER,12e4380341bfec7af30c45c3ef44a94f15bc97fb174a32a58e9798ab0c4bd8c9,removed,Generic DoS/exploit launcher retired,docs/architecture/plugin-support-decisions.csv,Resource belongs to a rejected launcher; command is not retained.
owtf/data/conf/resources.cfg,571,LaunchExploit_WINDOWS_BROWSER,ec6f5fdbcf0cf9440e667eb62cbca2a1ee9e5e4ceb250a3a0cfa9fadba9a3927,removed,Generic DoS/exploit launcher retired,docs/architecture/plugin-support-decisions.csv,Resource belongs to a rejected launcher; command is not retained.
owtf/data/conf/resources.cfg,572,LaunchExploit_WINDOWS_BROWSER,6030ac9183d8485bd07279bf8e2153f138c5b3cdbf2205220f06c236c10caf3b,removed,Generic DoS/exploit launcher retired,docs/architecture/plugin-support-decisions.csv,Resource belongs to a rejected launcher; command is not retained.
owtf/data/conf/resources.cfg,573,LaunchExploit_WINDOWS_BROWSER,ea45f457991f2915492425d77e94d3c92a1804fc7cf68faa33e569377b5d17c5,removed,Generic DoS/exploit launcher retired,docs/architecture/plugin-support-decisions.csv,Resource belongs to a rejected launcher; command is not retained.
owtf/data/conf/resources.cfg,574,LaunchExploit_WINDOWS_BROWSER,e3110666842dd723c074a051257a6e29e260c1e76c7770c5f0b73052ffc1fcd0,removed,Generic DoS/exploit launcher retired,docs/architecture/plugin-support-decisions.csv,Resource belongs to a rejected launcher; command is not retained.
owtf/data/conf/resources.cfg,575,LaunchExploit_WINDOWS_BROWSER,4c59edbf186fbb769df39c6136427d24657e0072342ba5e91059527883afbaf6,removed,Generic DoS/exploit launcher retired,docs/architecture/plugin-support-decisions.csv,Resource belongs to a rejected launcher; command is not retained.
owtf/data/conf/resources.cfg,576,LaunchExploit_WINDOWS_BROWSER,9a98c004edad4716ce60d2f1185f633246fff164c7d0a9a4bf985fc870c27b8e,removed,Generic DoS/exploit launcher retired,docs/architecture/plugin-support-decisions.csv,Resource belongs to a rejected launcher; command is not retained.
owtf/data/conf/resources.cfg,577,LaunchExploit_WINDOWS_BROWSER,34eb847b44e26832fad8ce7be389566b46d6790b4991daa1bcd39f87f1af9a53,removed,Generic DoS/exploit launcher retired,docs/architecture/plugin-support-decisions.csv,Resource belongs to a rejected launcher; command is not retained.
owtf/data/conf/resources.cfg,578,LaunchExploit_WINDOWS_BROWSER,857a62cc98c2b74a75ac2497589527bd415f2842276a5a728da7e20e2879264a,removed,Generic DoS/exploit launcher retired,docs/architecture/plugin-support-decisions.csv,Resource belongs to a rejected launcher; command is not retained.
owtf/data/conf/resources.cfg,579,LaunchExploit_WINDOWS_BROWSER,ac836a4749f02f9330df304b67f69a79996aa8c38ec492924abcf92e5d004c39,removed,Generic DoS/exploit launcher retired,docs/architecture/plugin-support-decisions.csv,Resource belongs to a rejected launcher; command is not retained.
owtf/data/conf/resources.cfg,580,LaunchExploit_WINDOWS_BROWSER,66330e7871ee28d94170fb8fc51d39c43859a0d5a2c02c486951f2d74799c356,removed,Generic DoS/exploit launcher retired,docs/architecture/plugin-support-decisions.csv,Resource belongs to a rejected launcher; command is not retained.
owtf/data/conf/resources.cfg,581,LaunchExploit_WINDOWS_BROWSER,2c883abc09fe4026a967cef8660087d59c907a00a5b78885484881a8e02d7845,removed,Generic DoS/exploit launcher retired,docs/architecture/plugin-support-decisions.csv,Resource belongs to a rejected launcher; command is not retained.
owtf/data/conf/resources.cfg,582,LaunchExploit_WINDOWS_BROWSER,0898ba481cfb29dfdd2d4bb8ad59306e9f3bb83f6f31c912431521c67ee58811,removed,Generic DoS/exploit launcher retired,docs/architecture/plugin-support-decisions.csv,Resource belongs to a rejected launcher; command is not retained.
owtf/data/conf/resources.cfg,583,LaunchExploit_WINDOWS_BROWSER,49916f08c1f1d06d76b1ab3dbf7b62c0b23bce4fad2c87b28bf44b885752bb38,removed,Generic DoS/exploit launcher retired,docs/architecture/plugin-support-decisions.csv,Resource belongs to a rejected launcher; command is not retained.
owtf/data/conf/resources.cfg,584,LaunchExploit_WINDOWS_BROWSER,b04f8b7ffad8ffe8f2d3f1b3c283502169df19fa5f9d8ee532e56284cd381dc3,removed,Generic DoS/exploit launcher retired,docs/architecture/plugin-support-decisions.csv,Resource belongs to a rejected launcher; command is not retained.
owtf/data/conf/resources.cfg,585,LaunchExploit_WINDOWS_BROWSER,278afe27f95c59a940fe472c74e918e1e45409b5b172ed0ccf52daa978f24024,removed,Generic DoS/exploit launcher retired,docs/architecture/plugin-support-decisions.csv,Resource belongs to a rejected launcher; command is not retained.
owtf/data/conf/resources.cfg,586,LaunchExploit_WINDOWS_BROWSER,32b704c3b44e843dad8e74171412196349456c49c1c0dcb41e0c9d84ceb3eb69,removed,Generic DoS/exploit launcher retired,docs/architecture/plugin-support-decisions.csv,Resource belongs to a rejected launcher; command is not retained.
owtf/data/conf/resources.cfg,587,LaunchExploit_WINDOWS_BROWSER,c3a520007cd33ddcae59eaa21c7bc64289dabfff08d6b3f43815c318dab4c82a,removed,Generic DoS/exploit launcher retired,docs/architecture/plugin-support-decisions.csv,Resource belongs to a rejected launcher; command is not retained.
owtf/data/conf/resources.cfg,588,LaunchExploit_WINDOWS_BROWSER,c017f2a02f463e87debad84d3aca3928d5b7bceea3df74d9dff21ac852e3cec8,removed,Generic DoS/exploit launcher retired,docs/architecture/plugin-support-decisions.csv,Resource belongs to a rejected launcher; command is not retained.
owtf/data/conf/resources.cfg,589,LaunchExploit_WINDOWS_BROWSER,247512512829753df4df0b7275b0eb76e8595a494803cb9ae414e53d268c094a,removed,Generic DoS/exploit launcher retired,docs/architecture/plugin-support-decisions.csv,Resource belongs to a rejected launcher; command is not retained.
owtf/data/conf/resources.cfg,590,LaunchExploit_WINDOWS_BROWSER,8741ad5422d57eef51d6bdf7bf44062057450a4c870fcd646e994be02accc454,removed,Generic DoS/exploit launcher retired,docs/architecture/plugin-support-decisions.csv,Resource belongs to a rejected launcher; command is not retained.
owtf/data/conf/resources.cfg,591,LaunchExploit_WINDOWS_BROWSER,995a6bf5ccd1661aef5bf75386567be15d82c4696d3ce409949c3e0ebb0251c9,removed,Generic DoS/exploit launcher retired,docs/architecture/plugin-support-decisions.csv,Resource belongs to a rejected launcher; command is not retained.
owtf/data/conf/resources.cfg,592,LaunchExploit_WINDOWS_BROWSER,cc87eab930c24a3690c0e89d5da8cce160f786b7e21e1d937c538edad835c3da,removed,Generic DoS/exploit launcher retired,docs/architecture/plugin-support-decisions.csv,Resource belongs to a rejected launcher; command is not retained.
owtf/data/conf/resources.cfg,593,LaunchExploit_WINDOWS_BROWSER,c182126b49a349d667ad4d0aab0fe598c32e0ff5298b0b614a5b26d16f210d54,removed,Generic DoS/exploit launcher retired,docs/architecture/plugin-support-decisions.csv,Resource belongs to a rejected launcher; command is not retained.
owtf/data/conf/resources.cfg,594,LaunchExploit_WINDOWS_BROWSER,98591aa174b5066ebb0714787a6da0d60be0a2de53b3b315c07d9642af30ba74,removed,Generic DoS/exploit launcher retired,docs/architecture/plugin-support-decisions.csv,Resource belongs to a rejected launcher; command is not retained.
owtf/data/conf/resources.cfg,595,LaunchExploit_WINDOWS_BROWSER,b5cd3b5743e6986f36213e10a4a8ffc0a008b19611d16041380752cd5e7386b5,removed,Generic DoS/exploit launcher retired,docs/architecture/plugin-support-decisions.csv,Resource belongs to a rejected launcher; command is not retained.
owtf/data/conf/resources.cfg,596,LaunchExploit_WINDOWS_BROWSER,60c512d75c76d18c1d45ab3df52d7f0ca42dae80fff93f05e1a4a8a33f754877,removed,Generic DoS/exploit launcher retired,docs/architecture/plugin-support-decisions.csv,Resource belongs to a rejected launcher; command is not retained.
owtf/data/conf/resources.cfg,597,LaunchExploit_WINDOWS_BROWSER,2724f9eddc673c100c679aa7e6022d5b6ac96a6da8d7c24fb54d6ba43bb4a894,removed,Generic DoS/exploit launcher retired,docs/architecture/plugin-support-decisions.csv,Resource belongs to a rejected launcher; command is not retained.
owtf/data/conf/resources.cfg,598,LaunchExploit_WINDOWS_BROWSER,1b4923be3a7aeada74ccccbe0fc6db116cbe4546e3a76bb875059e644cc0dce1,removed,Generic DoS/exploit launcher retired,docs/architecture/plugin-support-decisions.csv,Resource belongs to a rejected launcher; command is not retained.
owtf/data/conf/resources.cfg,599,LaunchExploit_WINDOWS_BROWSER,1056dfe948c294fd2ea2c51b3c7a9658db774e994c023b91be6a55e6cdaec743,removed,Generic DoS/exploit launcher retired,docs/architecture/plugin-support-decisions.csv,Resource belongs to a rejected launcher; command is not retained.
owtf/data/conf/resources.cfg,600,LaunchExploit_WINDOWS_BROWSER,38cc5464284c80b9432887f351ceb9d769edd515a97f77c91c055b85697a065d,removed,Generic DoS/exploit launcher retired,docs/architecture/plugin-support-decisions.csv,Resource belongs to a rejected launcher; command is not retained.
owtf/data/conf/resources.cfg,601,LaunchExploit_WINDOWS_BROWSER,e16f77cbc5716ec674597e28001115e4def9d39fc3cdb27df916e5e3fdfd66e7,removed,Generic DoS/exploit launcher retired,docs/architecture/plugin-support-decisions.csv,Resource belongs to a rejected launcher; command is not retained.
owtf/data/conf/resources.cfg,602,LaunchExploit_WINDOWS_BROWSER,a33a24f4fd1a317a87b284a744bd49bf7b7bd49a63f9babf4bd85498559a794e,removed,Generic DoS/exploit launcher retired,docs/architecture/plugin-support-decisions.csv,Resource belongs to a rejected launcher; command is not retained.
owtf/data/conf/resources.cfg,603,LaunchExploit_WINDOWS_BROWSER,3d4aaf3b42efe6fac6fd248a1bb4df42cb262cfd9fefb52ed04ffe343d5ce9da,removed,Generic DoS/exploit launcher retired,docs/architecture/plugin-support-decisions.csv,Resource belongs to a rejected launcher; command is not retained.
owtf/data/conf/resources.cfg,604,LaunchExploit_WINDOWS_BROWSER,cf56ea31bd84fb8372cc27977f1094286e42b829c467e5a58aacf24dbded24ff,removed,Generic DoS/exploit launcher retired,docs/architecture/plugin-support-decisions.csv,Resource belongs to a rejected launcher; command is not retained.
owtf/data/conf/resources.cfg,605,LaunchExploit_WINDOWS_BROWSER,3ef80988bcce85891d8113acefb22308762698f7f2aa0381500ad32dee6e80ec,removed,Generic DoS/exploit launcher retired,docs/architecture/plugin-support-decisions.csv,Resource belongs to a rejected launcher; command is not retained.
owtf/data/conf/resources.cfg,606,LaunchExploit_WINDOWS_BROWSER,7e6d51f7111c081fbf88d2a3b408f15e4fb233076b4fbddcbad1638bb3b40905,removed,Generic DoS/exploit launcher retired,docs/architecture/plugin-support-decisions.csv,Resource belongs to a rejected launcher; command is not retained.
owtf/data/conf/resources.cfg,607,LaunchExploit_WINDOWS_BROWSER,ba1100961f6e2d9c4b41efca64964325884bb24e67bb6470c819d265059961f6,removed,Generic DoS/exploit launcher retired,docs/architecture/plugin-support-decisions.csv,Resource belongs to a rejected launcher; command is not retained.
owtf/data/conf/resources.cfg,608,LaunchExploit_WINDOWS_BROWSER,1a1a84979d2c30b7d1477d0cb38b6a3562e1de9e8205f929b6a9e7827d710eba,removed,Generic DoS/exploit launcher retired,docs/architecture/plugin-support-decisions.csv,Resource belongs to a rejected launcher; command is not retained.
owtf/data/conf/resources.cfg,609,LaunchExploit_WINDOWS_BROWSER,d83c38905a54ebbca00909eea67cb978128b82a0e690f1ff6dc33517238fe8fd,removed,Generic DoS/exploit launcher retired,docs/architecture/plugin-support-decisions.csv,Resource belongs to a rejected launcher; command is not retained.
owtf/data/conf/resources.cfg,610,LaunchExploit_WINDOWS_BROWSER,293bc1c64da1d31812ebb12d9fd9caddb51e4238a4b734e5bf8bd3afadf3afcd,removed,Generic DoS/exploit launcher retired,docs/architecture/plugin-support-decisions.csv,Resource belongs to a rejected launcher; command is not retained.
owtf/data/conf/resources.cfg,611,LaunchExploit_WINDOWS_BROWSER,ba6d386860934742a5001b00e5ecd59d29958f2650eb3bf9c609529841c57058,removed,Generic DoS/exploit launcher retired,docs/architecture/plugin-support-decisions.csv,Resource belongs to a rejected launcher; command is not retained.
owtf/data/conf/resources.cfg,612,LaunchExploit_WINDOWS_BROWSER,6d74376622a771386d69e900de7a06c9b24edb75316c6f390a03e0afaa248205,removed,Generic DoS/exploit launcher retired,docs/architecture/plugin-support-decisions.csv,Resource belongs to a rejected launcher; command is not retained.
owtf/data/conf/resources.cfg,613,LaunchExploit_WINDOWS_BROWSER,90322773ed44087f36eddb3eb853ec0a4c145220d44217f0080634d81192a3f4,removed,Generic DoS/exploit launcher retired,docs/architecture/plugin-support-decisions.csv,Resource belongs to a rejected launcher; command is not retained.
owtf/data/conf/resources.cfg,614,LaunchExploit_WINDOWS_BROWSER,3d512d14d0db43ce14b334daa15c175d6d89067c3e675e766d45cb0aeb1e172f,removed,Generic DoS/exploit launcher retired,docs/architecture/plugin-support-decisions.csv,Resource belongs to a rejected launcher; command is not retained.
owtf/data/conf/resources.cfg,615,LaunchExploit_WINDOWS_BROWSER,574477812b8bfaa950da82b239f9fbed70eab20744421e9dedcbe84e1b59771f,removed,Generic DoS/exploit launcher retired,docs/architecture/plugin-support-decisions.csv,Resource belongs to a rejected launcher; command is not retained.
owtf/data/conf/resources.cfg,616,LaunchExploit_WINDOWS_BROWSER,00bb92adfc5bfa0b8da8f6b6e9d9ade71d9cd0980f6b418a62656488c43a049a,removed,Generic DoS/exploit launcher retired,docs/architecture/plugin-support-decisions.csv,Resource belongs to a rejected launcher; command is not retained.
owtf/data/conf/resources.cfg,617,LaunchExploit_WINDOWS_BROWSER,31577452d2b4ecaf1a4c0bc868f4c654ce724ff25026d5510ed4e583be675b21,removed,Generic DoS/exploit launcher retired,docs/architecture/plugin-support-decisions.csv,Resource belongs to a rejected launcher; command is not retained.
owtf/data/conf/resources.cfg,618,LaunchExploit_WINDOWS_BROWSER,02cb9fc3a31a587f0fcf1ec088790d7a36112200011d27edcd0d28eabc74c40b,removed,Generic DoS/exploit launcher retired,docs/architecture/plugin-support-decisions.csv,Resource belongs to a rejected launcher; command is not retained.
owtf/data/conf/resources.cfg,619,LaunchExploit_WINDOWS_BROWSER,6b2864fb1f6027ffef92e2db8ed0905c0ad964a2002f1a2f19823f0839172f17,removed,Generic DoS/exploit launcher retired,docs/architecture/plugin-support-decisions.csv,Resource belongs to a rejected launcher; command is not retained.
owtf/data/conf/resources.cfg,620,LaunchExploit_WINDOWS_BROWSER,5d1f9c75f0de053112fa944525c573d5a6ebfc797319775e28a52d82b029ba32,removed,Generic DoS/exploit launcher retired,docs/architecture/plugin-support-decisions.csv,Resource belongs to a rejected launcher; command is not retained.
owtf/data/conf/resources.cfg,621,LaunchExploit_WINDOWS_BROWSER,571962a30d7f16d8129839c461adc9358884f7f238fc85773d6916443dc56323,removed,Generic DoS/exploit launcher retired,docs/architecture/plugin-support-decisions.csv,Resource belongs to a rejected launcher; command is not retained.
owtf/data/conf/resources.cfg,622,LaunchExploit_WINDOWS_BROWSER,c23b9de1460d962a81af42d403cc04607b6f48de69083606fea4d371e7eddd31,removed,Generic DoS/exploit launcher retired,docs/architecture/plugin-support-decisions.csv,Resource belongs to a rejected launcher; command is not retained.
owtf/data/conf/resources.cfg,623,LaunchExploit_WINDOWS_BROWSER,7fcb2915a4de950500053b6e7ca9188c54367e69564251b74a1b9ea90ccbfc93,removed,Generic DoS/exploit launcher retired,docs/architecture/plugin-support-decisions.csv,Resource belongs to a rejected launcher; command is not retained.
